Date,AAPL,IBM,MSFT,NFLX,ORCL
2015-02-10,122.0199966430664,158.55999755859375,42.599998474121094,64.8499984741211,43.9900016784668
2015-02-11,124.87999725341797,158.1999969482422,42.380001068115234,64.98428344726562,43.36000061035156
2015-02-12,126.45999908447266,158.52000427246094,43.09000015258789,65.24714660644531,43.88999938964844
2015-02-13,127.08000183105469,160.39999389648438,43.869998931884766,66.5857162475586,43.93000030517578
2015-02-17,127.83000183105469,160.9600067138672,43.58000183105469,67.13714599609375,43.84000015258789
2015-02-18,128.72000122070312,162.19000244140625,43.529998779296875,67.86571502685547,44.099998474121094
2015-02-19,128.4499969482422,163.88999938964844,43.5,67.80000305175781,44.11000061035156
2015-02-20,129.5,163.64999389648438,43.86000061035156,68.31428527832031,43.77000045776367
2015-02-23,133.0,162.91000366210938,44.150001525878906,67.40571594238281,43.779998779296875
2015-02-24,132.1699981689453,164.8300018310547,44.09000015258789,67.83999633789062,43.880001068115234
2015-02-25,128.7899932861328,162.80999755859375,43.9900016784668,68.33285522460938,43.72999954223633
2015-02-26,130.4199981689453,160.8699951171875,44.060001373291016,69.00428771972656,43.88999938964844
2015-02-27,128.4600067138672,161.94000244140625,43.849998474121094,67.84428405761719,43.81999969482422
2015-03-02,129.08999633789062,160.47999572753906,43.880001068115234,68.60713958740234,44.029998779296875
2015-03-03,129.36000061035156,161.02999877929688,43.279998779296875,67.81571197509766,43.380001068115234
2015-03-04,128.5399932861328,159.4199981689453,43.060001373291016,67.11000061035156,43.61000061035156
2015-03-05,126.41000366210938,161.17999267578125,43.11000061035156,66.80714416503906,43.79999923706055
2015-03-06,126.5999984741211,158.5,42.36000061035156,64.87428283691406,42.380001068115234
2015-03-09,127.13999938964844,160.77000427246094,42.849998474121094,63.66143035888672,42.689998626708984
2015-03-10,124.51000213623047,157.80999755859375,42.029998779296875,62.15142822265625,41.81999969482422
2015-03-11,122.23999786376953,156.8000030517578,41.97999954223633,62.88428497314453,41.470001220703125
2015-03-12,124.44999694824219,157.97999572753906,41.02000045776367,64.04571533203125,41.619998931884766
2015-03-13,123.58999633789062,154.27999877929688,41.380001068115234,62.628570556640625,42.380001068115234
2015-03-16,124.94999694824219,157.0800018310547,41.560001373291016,60.281429290771484,43.40999984741211
2015-03-17,127.04000091552734,156.9600067138672,41.70000076293945,59.788570404052734,42.869998931884766
2015-03-18,128.47000122070312,159.80999755859375,42.5,60.44571304321289,44.130001068115234
2015-03-19,127.5,159.80999755859375,42.290000915527344,60.744285583496094,44.15999984741211
2015-03-20,125.9000015258789,162.8800048828125,42.880001068115234,61.18571472167969,44.40999984741211
2015-03-23,127.20999908447266,164.6300048828125,42.86000061035156,60.71428680419922,44.25
2015-03-24,126.69000244140625,163.0,42.900001525878906,62.611427307128906,43.709999084472656
2015-03-25,123.37999725341797,159.1999969482422,41.459999084472656,60.25,42.93000030517578
2015-03-26,124.23999786376953,160.58999633789062,41.209999084472656,59.751426696777344,42.9900016784668
2015-03-27,123.25,160.39999389648438,40.970001220703125,59.25285720825195,42.63999938964844
2015-03-30,126.37000274658203,162.6699981689453,40.959999084472656,60.36714172363281,43.439998626708984
2015-03-31,124.43000030517578,160.5,40.65999984741211,59.52714157104492,43.150001525878906
