,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
1324,Transylvania County,NC,Brevard,37,175,1325,342000.0,337000.0,326250.0,324900.0,329000.0,329250.0,335000.0,325000.0,325000.0,325000.0,324900.0,299900.0,299900.0,317500.0,316250.0,319000.0,320000.0,309950.0,299250.0,299000.0,299000.0,299000.0,289650.0,290000.0,289000.0,289000.0,289900.0,299000.0,299000.0,299000.0,296000.0,295000.0,296000.0,294000.0,290000.0,298400.0,299000.0,298000.0,299000.0,298000.0,299000.0,299500.0,306957.5,299900.0,312500.0,319000.0,311200.0,300000.0,299000.0,295400.0,299000.0,299900.0,299950.0,299000.0,299000.0,299000.0,299000.0,299000.0,295000.0,295000.0,295000.0,295000.0,294500.0,289700.0,289900.0,295000.0,289000.0,289000.0,285000.0,292000.0,298500.0,299000.0,299000.0,324900.0,325000.0,329000.0,325000.0,339000.0,339000.0,339000.0,337000.0,339000.0,339000.0,347500.0,325000.0,320000.0,325000.0,329000.0,333375.0,344800.0,349000.0,349250.0,349900.0,359000.0,369000.0,369950.0,350000.0,354900.0,350000.0,339000.0,344950.0,332000.0,345143.0,348000.0,358500.0,359000.0,364000.0,365000.0,379450.0,379000.0,365000.0,374900.0,381500.0,379000.0,383000.0,389900.0
1471,Cherokee County,NC,,37,039,1472,189900.0,189900.0,189000.0,185900.0,179900.0,179900.0,179500.0,169900.0,169900.0,169000.0,168450.0,159900.0,159900.0,156500.0,159000.0,159000.0,159000.0,154500.0,155000.0,149900.0,149500.0,149000.0,148500.0,139000.0,149000.0,149000.0,149900.0,149900.0,149900.0,149900.0,149900.0,150000.0,149900.0,149500.0,149900.0,150000.0,154900.0,149900.0,152900.0,154000.0,159000.0,159850.0,159750.0,159000.0,159800.0,159000.0,163000.0,159900.0,159900.0,159900.0,159850.0,159000.0,157500.0,159800.0,159000.0,159950.0,159900.0,159950.0,161500.0,159900.0,165000.0,165000.0,165000.0,167900.0,169000.0,173450.0,164900.0,165000.0,167000.0,159900.0,159900.0,159900.0,159850.0,159900.0,160000.0,163000.0,164900.0,165000.0,162900.0,159900.0,159900.0,159900.0,159000.0,159000.0,159900.0,159900.0,160000.0,164000.0,169700.0,169900.0,169900.0,169900.0,174900.0,172900.0,169900.0,172700.0,168900.0,164700.0,168950.0,174900.0,184950.0,186900.0,189000.0,179900.0,184000.0,184950.0,183500.0,184900.0,184500.0,184900.0,184500.0,186350.0,179900.0,182500.0,179900.0,179900.0
1473,Ashe County,NC,,37,009,1474,269700.0,269500.0,272200.0,267900.0,268450.0,269900.0,265000.0,259000.0,259950.0,266000.0,269000.0,269000.0,269250.0,269000.0,265000.0,269000.0,269000.0,264950.0,259900.0,259000.0,249900.0,255000.0,250000.0,249500.0,249500.0,239500.0,244450.0,234000.0,239000.0,239000.0,234450.0,235000.0,224900.0,227750.0,224900.0,227000.0,239000.0,234000.0,228500.0,225000.0,229450.0,235200.0,239900.0,225000.0,239900.0,244900.0,239000.0,229900.0,238700.0,239000.0,239900.0,244900.0,239000.0,232250.0,235000.0,237000.0,239900.0,239900.0,234000.0,237450.0,242000.0,249000.0,248800.0,244900.0,236950.0,229900.0,225000.0,224900.0,228375.0,225000.0,225000.0,225000.0,229900.0,239500.0,244250.0,239900.0,244900.0,244900.0,244900.0,246950.0,248000.0,245900.0,248000.0,245000.0,245000.0,249333.0,249900.0,249900.0,249700.0,249900.0,249900.0,249900.0,249000.0,249000.0,249000.0,249900.0,254624.5,250000.0,249900.0,255800.0,255000.0,260000.0,259900.0,259450.0,259000.0,255000.0,255200.0,256250.0,250000.0,259900.0,259900.0,261450.0,272000.0,269950.0,267700.0,274900.0
1586,Currituck County,NC,Virginia Beach-Norfolk-Newport News,37,053,1587,349450.0,339900.0,344900.0,339850.0,329900.0,332250.0,339000.0,349000.0,349000.0,349900.0,350000.0,349000.0,348900.0,327975.0,343500.0,348450.0,339900.0,344950.0,369000.0,374450.0,384000.0,385000.0,375000.0,381950.0,375000.0,385000.0,349000.0,375000.0,329900.0,339900.0,349900.0,339900.0,354900.0,347000.0,342500.0,339450.0,349000.0,349000.0,375000.0,369900.0,389000.0,409700.0,349900.0,354865.0,354865.0,369400.0,363860.0,369900.0,369000.0,359000.0,369900.0,359000.0,387850.0,377700.0,369900.0,347500.0,345000.0,359000.0,369900.0,359450.0,349900.0,389000.0,369900.0,374400.0,339000.0,349000.0,349900.0,359000.0,359700.0,365000.0,374900.0,386000.0,429000.0,430000.0,385000.0,379000.0,385000.0,359000.0,349948.5,362450.0,362725.0,379900.0,374900.0,369950.0,374445.0,369000.0,374995.0,385000.0,382450.0,379000.0,375000.0,363450.0,359950.0,365000.0,376500.0,355000.0,341400.0,336325.0,345850.0,346035.0,339000.0,358612.5,349000.0,349227.5,352898.0,359066.0,361636.0,359900.0,358405.0,362802.0,374466.0,380840.0,379900.0,373900.0,369900.0,375000.0
1684,Bertie County,NC,,37,015,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52900.0,55000.0,55000.0,55000.0,53450.0,55000.0,55000.0,57000.0,57000.0,59700.0,62500.0,61200.0
1698,Warren County,NC,,37,185,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295000.0,299000.0,299000.0,299700.0,297000.0,315000.0,280000.0,273750.0,255950.0,220000.0,227900.0,250950.0,248900.0,270750.0,275000.0,244900.0,232900.0,249000.0
1710,Madison County,NC,Asheville,37,115,1711,299000.0,275000.0,252000.0,259575.0,252000.0,259900.0,252000.0,254462.5,250000.0,250000.0,265000.0,249900.0,250000.0,261962.5,249900.0,249000.0,249500.0,249900.0,249000.0,249900.0,249000.0,239250.0,247150.0,249000.0,257450.0,259900.0,265000.0,259900.0,255000.0,249500.0,248250.0,239000.0,229000.0,239000.0,249000.0,249500.0,249900.0,250000.0,249700.0,249000.0,247500.0,249450.0,250000.0,249825.0,249825.0,249750.0,249900.0,259000.0,249825.0,249900.0,249000.0,249000.0,250000.0,265000.0,259000.0,249900.0,249949.5,249900.0,248500.0,249000.0,249900.0,258450.0,249900.0,249994.5,259200.0,250000.0,259000.0,254500.0,255000.0,250000.0,259000.0,267000.0,275000.0,289900.0,294950.0,285000.0,285000.0,285000.0,280000.0,269700.0,269500.0,277000.0,279999.5,279000.0,274900.0,285000.0,285000.0,292950.0,299000.0,299000.0,299000.0,299900.0,299450.0,307500.0,319000.0,325000.0,299999.0,299999.0,269900.0,295000.0,297000.0,290000.0,289450.0,299900.0,299999.5,298000.0,303749.5,299450.0,299900.0,295000.0,290000.0,315000.0,326000.0,329000.0,329000.0,332000.0
1719,Polk County,NC,,37,149,1720,350000.0,345000.0,329450.0,327000.0,325000.0,319000.0,309450.0,299000.0,298500.0,301000.0,299250.0,297000.0,299000.0,284000.0,295000.0,290950.0,295000.0,287777.0,276500.0,274900.0,257700.0,258000.0,254950.0,248000.0,245000.0,245000.0,249000.0,244950.0,245000.0,248000.0,248500.0,239000.0,245000.0,239000.0,239000.0,247000.0,249900.0,248500.0,249900.0,255000.0,259000.0,259900.0,269450.0,259000.0,260950.0,263500.0,259000.0,255000.0,259000.0,255000.0,255000.0,269000.0,269900.0,264400.0,259950.0,279000.0,275000.0,279000.0,299900.0,305950.0,299900.0,325000.0,299999.0,299949.5,299900.0,299500.0,299700.0,299250.0,289000.0,299700.0,299500.0,299000.0,299000.0,299250.0,292000.0,299900.0,319500.0,310000.0,310000.0,304900.0,299900.0,329000.0,325000.0,305000.0,299000.0,305000.0,309500.0,325000.0,347900.0,349000.0,350000.0,350000.0,349900.0,375000.0,382000.0,385450.0,379000.0,375000.0,369000.0,374900.0,354000.0,349000.0,350000.0,349000.0,350000.0,349950.0,350000.0,355000.0,359450.0,350000.0,349000.0,349000.0,350000.0,350000.0,359000.0,352500.0
1808,Yancey County,NC,,37,199,1809,229000.0,229000.0,229000.0,229000.0,225000.0,225000.0,225000.0,219900.0,219900.0,225000.0,225000.0,225000.0,219950.0,209500.0,209000.0,199900.0,204950.0,209000.0,205500.0,215000.0,219000.0,219000.0,205450.0,215000.0,219000.0,214500.0,222000.0,224150.0,227250.0,224900.0,215000.0,215000.0,219450.0,214900.0,224300.0,219450.0,225000.0,225000.0,229000.0,249000.0,242000.0,242450.0,249000.0,249900.0,239450.0,249000.0,249000.0,250000.0,240000.0,225000.0,210000.0,204900.0,225000.0,212000.0,225000.0,225000.0,229000.0,229000.0,239000.0,238700.0,229000.0,205000.0,239900.0,248000.0,250000.0,265000.0,265000.0,275000.0,275000.0,279000.0,289000.0,289000.0,275000.0,259900.0,259000.0,265000.0,269999.0,275000.0,275000.0,279000.0,275000.0,284000.0,289000.0,289000.0,284000.0,274900.0,266250.0,287000.0,289700.0,284900.0,279950.0,275000.0,279000.0,279000.0,275000.0,279000.0,274900.0,269000.0,255000.0,260000.0,275000.0,287000.0,293500.0,294000.0,299000.0,299000.0,299000.0,299000.0,294250.0,279000.0,275000.0,295000.0,295000.0,297500.0,298900.0,297500.0
1811,Avery County,NC,,37,011,1812,299000.0,299000.0,289950.0,289900.0,285000.0,285000.0,285000.0,286250.0,280000.0,279900.0,277000.0,277000.0,269900.0,274900.0,278500.0,287000.0,295000.0,289900.0,289700.0,299000.0,279900.0,259900.0,235000.0,228900.0,199000.0,225000.0,244000.0,229000.0,236450.0,219900.0,215000.0,209950.0,233500.0,229000.0,225000.0,225000.0,222450.0,199900.0,199900.0,215000.0,221000.0,225000.0,199000.0,228000.0,199900.0,195000.0,199900.0,230000.0,237500.0,215000.0,222500.0,217900.0,235000.0,229950.0,229000.0,227600.0,230000.0,239900.0,241000.0,249900.0,249900.0,249900.0,252000.0,249000.0,239000.0,239900.0,239900.0,239900.0,247900.0,249900.0,259900.0,234450.0,244000.0,237450.0,214950.0,209450.0,229000.0,229000.0,229000.0,229700.0,229500.0,236250.0,224000.0,219000.0,214900.0,214900.0,215000.0,222800.0,235000.0,235000.0,239000.0,245000.0,252500.0,249000.0,245000.0,250000.0,239000.0,229900.0,238000.0,232900.0,250000.0,249000.0,249250.0,245000.0,249731.0,250000.0,259450.0,268750.0,288500.0,289900.0,284000.0,284700.0,279250.0,288100.0,285000.0,299675.0
1911,Mitchell County,NC,,37,121,1912,199000.0,198500.0,196500.0,189950.0,189900.0,189500.0,197000.0,179900.0,179700.0,180000.0,180000.0,178750.0,174500.0,175000.0,178000.0,176500.0,175000.0,170000.0,174500.0,170000.0,169950.0,179000.0,179950.0,179950.0,180000.0,185000.0,175000.0,179900.0,186000.0,179900.0,189900.0,190000.0,180950.0,185000.0,182000.0,184500.0,185000.0,189700.0,188000.0,189500.0,185000.0,188850.0,188850.0,181500.0,189900.0,193000.0,189700.0,187000.0,185000.0,180000.0,170000.0,167500.0,184650.0,187900.0,184400.0,184450.0,184000.0,178750.0,179950.0,184000.0,180000.0,188000.0,189000.0,189000.0,185000.0,189249.5,189249.5,184900.0,189000.0,189700.0,191000.0,185000.0,190450.0,195000.0,195000.0,193500.0,198250.0,198750.0,199900.0,199000.0,199000.0,199900.0,199900.0,199900.0,199900.0,199900.0,199900.0,199900.0,199900.0,217000.0,219000.0,208950.0,215000.0,210000.0,200000.0,200000.0,194000.0,189450.0,189450.0,199700.0,199900.0,215000.0,207000.0,203400.0,220000.0,218950.0,225000.0,229000.0,225000.0,225000.0,218000.0,227000.0,229900.0,235000.0,235000.0,235000.0
1943,Chowan County,NC,,37,041,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000.0,214900.0,211500.0,225000.0,219000.0,204450.0,209000.0,199000.0,209000.0,214950.0,199000.0,205000.0,216500.0,214500.0,209000.0,228999.5,229750.0
1977,Swain County,NC,,37,173,1978,245000.0,235000.0,250000.0,250000.0,250000.0,242450.0,239000.0,237900.0,238450.0,249000.0,249000.0,249000.0,239000.0,229500.0,225000.0,225000.0,225000.0,239000.0,225000.0,224900.0,224900.0,215000.0,219000.0,200000.0,199900.0,199000.0,199000.0,198900.0,199900.0,199000.0,199900.0,201000.0,205000.0,199000.0,199000.0,199000.0,199000.0,199000.0,196500.0,199000.0,199000.0,199000.0,199900.0,199000.0,189250.0,189000.0,189500.0,192000.0,194500.0,189700.0,185900.0,195000.0,197750.0,196500.0,199000.0,199950.0,199900.0,200000.0,202500.0,205000.0,199900.0,210000.0,207000.0,225000.0,227000.0,215000.0,212500.0,215000.0,204250.0,225000.0,225000.0,222000.0,215000.0,205000.0,221950.0,215000.0,209450.0,215000.0,209900.0,216900.0,219850.0,225000.0,219000.0,219000.0,225000.0,225000.0,235000.0,235000.0,239500.0,240000.0,244950.0,239900.0,249900.0,254000.0,249900.0,249900.0,259000.0,249450.0,249900.0,249000.0,237000.0,248450.0,255000.0,255250.0,262000.0,275000.0,277000.0,279000.0,275000.0,282450.0,285000.0,279450.0,264950.0,249900.0,239000.0,249000.0
2005,Perquimans County,NC,Elizabeth City,37,143,2006,275000.0,239900.0,239900.0,244500.0,230000.0,225000.0,221500.0,217000.0,218950.0,218950.0,218000.0,224900.0,209500.0,214500.0,207500.0,222400.0,205000.0,205000.0,199900.0,198000.0,198450.0,198450.0,196950.0,189900.0,189900.0,179900.0,179000.0,179900.0,182500.0,179900.0,179000.0,170000.0,179900.0,185000.0,189000.0,189000.0,199900.0,199900.0,189900.0,210000.0,207450.0,205000.0,199900.0,193500.0,190000.0,185000.0,189450.0,185000.0,183500.0,189000.0,195850.0,198400.0,192250.0,188888.0,189900.0,179999.5,187000.0,184000.0,189900.0,189900.0,189950.0,189950.0,185500.0,199000.0,199000.0,199000.0,199000.0,199000.0,199000.0,209900.0,209000.0,199000.0,192900.0,189450.0,209000.0,215000.0,209000.0,207000.0,200650.0,201400.0,199900.0,202700.0,202700.0,199900.0,204000.0,204000.0,208375.0,213950.0,219900.0,225900.0,236250.0,235000.0,237000.0,235000.0,229900.0,225000.0,224950.0,225000.0,225000.0,227950.0,229000.0,229000.0,224900.0,229000.0,219000.0,224900.0,224900.0,215000.0,217000.0,199900.0,199900.0,224900.0,225000.0,219000.0,238900.0,243000.0
2015,Washington County,NC,,37,187,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92400.0,98000.0,98950.0,99700.0,92400.0,89700.0,89900.0,89900.0,92450.0,89000.0,89700.0,94500.0,99450.0,99900.0,95000.0,89450.0,89000.0
2017,Pamlico County,NC,New Bern,37,137,2018,289394.0,272200.0,287950.0,286900.0,289950.0,298500.0,298000.0,298250.0,298500.0,299900.0,309000.0,298500.0,299000.0,299700.0,309000.0,299900.0,299000.0,298000.0,299500.0,299000.0,299000.0,290000.0,267250.0,269250.0,265000.0,262500.0,262500.0,249250.0,249950.0,255000.0,249000.0,235000.0,249500.0,249500.0,235000.0,239500.0,249000.0,249500.0,249500.0,256450.0,274000.0,275000.0,267000.0,264900.0,249900.0,249000.0,249000.0,249900.0,240000.0,247000.0,249000.0,249000.0,259000.0,257000.0,259450.0,259900.0,260000.0,270250.0,269500.0,260000.0,259900.0,233250.0,249900.0,259000.0,257000.0,264750.0,260000.0,264900.0,270250.0,260000.0,252400.0,249900.0,249700.0,260000.0,242900.0,249500.0,249900.0,249250.0,249500.0,249700.0,267500.0,259450.0,259900.0,259000.0,257000.0,259000.0,249900.0,259900.0,264000.0,269500.0,268750.0,260000.0,259950.0,259000.0,249000.0,249000.0,249000.0,242000.0,249500.0,263700.0,249250.0,249750.0,256500.0,254999.5,259900.0,264900.0,264900.0,259000.0,249900.0,249950.0,250000.0,252499.5,264900.0,269900.0,261450.0,261450.0
2078,Alleghany County,NC,,37,005,2079,229000.0,227450.0,225900.0,235250.0,229900.0,227000.0,224000.0,225000.0,224000.0,221950.0,223450.0,215900.0,212000.0,199900.0,199900.0,199900.0,202450.0,207000.0,199900.0,199900.0,215000.0,189000.0,199900.0,199900.0,229000.0,219000.0,215000.0,199450.0,199000.0,190000.0,198000.0,199900.0,182500.0,191400.0,200750.0,199900.0,209000.0,199900.0,193800.0,189700.0,196750.0,198600.0,205000.0,196750.0,215450.0,220000.0,220000.0,216500.0,207000.0,214000.0,219950.0,225000.0,225000.0,225000.0,209000.0,199900.0,189950.0,189000.0,184800.0,191000.0,195000.0,192500.0,199900.0,220000.0,219000.0,201700.0,179900.0,175000.0,174900.0,184000.0,184950.0,169900.0,169900.0,169900.0,189900.0,195000.0,205000.0,215000.0,205000.0,199000.0,199900.0,199500.0,219450.0,199900.0,215000.0,199900.0,210000.0,219900.0,221950.0,239950.0,229900.0,230000.0,229900.0,224000.0,225000.0,224900.0,207000.0,205000.0,224450.0,234000.0,238250.0,239900.0,239900.0,239000.0,233000.0,233000.0,229900.0,229900.0,229900.0,237000.0,229450.0,237250.0,239000.0,247500.0,249450.0,249000.0
2103,Clay County,NC,,37,043,2104,239800.0,239000.0,239000.0,239900.0,239900.0,244000.0,234250.0,239000.0,239900.0,239450.0,231700.0,229450.0,214229.5,209000.0,199450.0,199900.0,199900.0,199900.0,199900.0,199900.0,199950.0,200000.0,199999.0,205000.0,205000.0,204500.0,204500.0,180000.0,171125.0,174900.0,174900.0,179250.0,174900.0,169000.0,169000.0,198500.0,219000.0,215000.0,199900.0,215000.0,225000.0,229000.0,224900.0,219000.0,219000.0,205000.0,224900.0,219900.0,214987.0,216250.0,214993.5,219900.0,218250.0,214993.5,209000.0,199900.0,199900.0,202499.5,199900.0,199900.0,199900.0,199500.0,199900.0,209000.0,239450.0,235000.0,229000.0,229000.0,239900.0,249000.0,239900.0,239500.0,229000.0,229000.0,229000.0,239000.0,249900.0,239900.0,232000.0,229000.0,229900.0,229000.0,229150.0,229900.0,229000.0,227400.0,229900.0,235000.0,239900.0,249000.0,244900.0,249000.0,249900.0,249900.0,249900.0,249000.0,259000.0,249000.0,259900.0,259900.0,258000.0,249000.0,246750.0,249000.0,249900.0,249000.0,248250.0,245500.0,249900.0,249000.0,250000.0,253000.0,252500.0,259000.0,259900.0,259000.0
2125,Camden County,NC,Elizabeth City,37,029,2126,275000.0,274900.0,259900.0,259900.0,250000.0,253582.0,254500.0,249900.0,251082.0,249250.0,239900.0,237450.0,239900.0,240000.0,262450.0,257450.0,250000.0,277500.0,285000.0,289900.0,268100.0,259250.0,248444.0,238500.0,237500.0,242250.0,239900.0,235000.0,229900.0,230000.0,229900.0,232250.0,231125.0,209000.0,209000.0,209900.0,232250.0,237250.0,232250.0,232250.0,228500.0,232400.0,229900.0,231375.0,234900.0,229000.0,229000.0,229900.0,229900.0,230000.0,236250.0,235000.0,235000.0,239700.0,239700.0,236950.0,235450.0,229000.0,224000.0,229000.0,236900.0,238400.0,239900.0,249500.0,240000.0,239000.0,235000.0,234700.0,246000.0,259900.0,254900.0,252400.0,249900.0,249500.0,249900.0,249900.0,259900.0,259900.0,277400.0,268950.0,269900.0,274900.0,268950.0,264494.0,262500.0,267494.0,272200.0,268500.0,255000.0,252950.0,253950.0,265900.0,265900.0,250000.0,249900.0,250000.0,250000.0,250000.0,268700.0,274900.0,268700.0,271250.0,265000.0,254500.0,249900.0,265900.0,274900.0,279450.0,274950.0,297900.0,289900.0,285450.0,285900.0,279900.0,285900.0,289000.0
2165,Graham County,NC,,37,075,2166,302450.0,289000.0,289000.0,272200.0,269900.0,259900.0,259900.0,259900.0,239000.0,239000.0,239000.0,239000.0,229900.0,205950.0,199900.0,199000.0,199900.0,199000.0,199900.0,199000.0,196500.0,199000.0,195000.0,187000.0,184950.0,184900.0,190000.0,174950.0,177000.0,171950.0,175000.0,181500.0,193500.0,199500.0,189000.0,199000.0,190000.0,190000.0,175000.0,170000.0,189000.0,169999.0,179000.0,169900.0,174000.0,175000.0,169949.5,174000.0,174500.0,174000.0,184000.0,189900.0,185000.0,174900.0,175000.0,175000.0,175000.0,169900.0,169900.0,172000.0,169450.0,185000.0,184900.0,169000.0,169450.0,149950.0,169000.0,169700.0,173750.0,179000.0,175000.0,179000.0,173000.0,179900.0,171000.0,179000.0,179900.0,191500.0,191500.0,179450.0,185900.0,179450.0,189000.0,189000.0,179900.0,178750.0,183000.0,198750.0,193750.0,198750.0,194000.0,185500.0,199947.5,209000.0,209450.0,231950.0,239900.0,239000.0,219000.0,257000.0,249900.0,239000.0,239000.0,230000.0,244900.0,249900.0,249900.0,249900.0,259000.0,264000.0,269000.0,263000.0,249000.0,239000.0,239000.0,252000.0
2240,Hyde County,NC,,37,095,2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322500.0,299000.0,325000.0,312000.0,299000.0,298250.0,297500.0,325000.0,339000.0,364900.0,350000.0,354950.0,364950.0,359900.0,365000.0,365000.0
