"State"	"Metro"	"StateCodeFIPS"	"MunicipalCodeFIPS"	"SizeRank"	"2010.01"	"2010.02"	"2010.03"	"2010.04"	"2010.05"	"2010.06"	"2010.07"	"2010.08"	"2010.09"	"2010.10"	"2010.11"	"2010.12"	"2011.01"	"2011.02"	"2011.03"	"2011.04"	"2011.05"	"2011.06"	"2011.07"	"2011.08"	"2011.09"	"2011.10"	"2011.11"	"2011.12"	"2012.01"	"2012.02"	"2012.03"	"2012.04"	"2012.05"	"2012.06"	"2012.07"	"2012.08"	"2012.09"	"2012.10"	"2012.11"	"2012.12"	"2013.01"	"2013.02"	"2013.03"	"2013.04"	"2013.05"	"2013.06"	"2013.07"	"2013.08"	"2013.09"	"2013.10"	"2013.11"	"2013.12"	"2014.01"	"2014.02"	"2014.03"	"2014.04"	"2014.05"	"2014.06"	"2014.07"	"2014.08"	"2014.09"	"2014.10"	"2014.11"	"2014.12"	"2015.01"	"2015.02"	"2015.03"	"2015.04"	"2015.05"	"2015.06"	"2015.07"	"2015.08"	"2015.09"	"2015.10"	"2015.11"	"2015.12"	"2016.01"	"2016.02"	"2016.03"	"2016.04"	"2016.05"	"2016.06"	"2016.07"	"2016.08"	"2016.09"	"2016.10"	"2016.11"	"2016.12"	"2017.01"	"2017.02"	"2017.03"	"2017.04"	"2017.05"	"2017.06"	"2017.07"	"2017.08"	"2017.09"	"2017.10"	"2017.11"	"2017.12"	"2018.01"	"2018.02"	"2018.03"	"2018.04"	"2018.05"	"2018.06"	"2018.07"	"2018.08"	"2018.09"	"2018.10"	"2018.11"	"2018.12"	"2019.01"	"2019.02"	"2019.03"	"2019.04"	"2019.05"	"2019.06"	"2019.07"	"2019.08"	"2019.09"	"2019.10"	"2019.11"	"2019.12"
"Mecklenburg County"	"NC"	"Charlotte-Concord-Gastonia"	"37"	"119"	49	102.377133371986	103.203862413727	102.811589316306	102.969696969697	102.024713377028	101.810979060555	100.874109486314	98.4994390560628	98.0384760467748	96.3253012048193	95.5128049119684	93.7566988210075	92.8792569659443	92.5925925925926	93.167701863354	93.5204435204435	93.5536933581626	93.167701863354	93.2876132930514	92.9651162790698	92.3841627270255	92.0634920634921	91.1306049392905	90.8211796000734	90.8456230266628	92.0227184716665	93.75	94.3360602751547	94.3177655677656	94.2452830188679	93.048203217507	93.9707235599884	93.5377477077788	93.6947115384615	93.0872686386438	93.6837648055141	93.980248936665	98.0732345248474	100.676564113703	103.150386379852	103.189271098598	102.929716638841	101.414514145141	101.230340408894	101.398390303233	101.480519480519	100.501551513137	99.3340494092374	97.5836431226766	98.9886621315193	101.879771677409	103.444262090372	103.809304941121	104.119318181818	103.808424697057	104.363660898427	104.859488662182	105.204236006051	103.808424697057	102.968253968254	103.864862055193	106.066424084647	108.212581059693	111.428571428571	113.464447806354	112.862234347128	113.277996882714	113.466257668712	112.218370883882	114.53849832616	114.445574771109	113.386351731035	117.088813513448	121.567567567568	124.496521420725	125.989304812834	127.093301435407	127.119503222584	126.225470944749	124.965277777778	125.714285714286	126.41369047619	125.362971152397	125.354777672658	125.752277163305	127.305566912767	129.229508196721	132.785714285714	133.466135458167	132.374740721495	131.49299067887	130.837244511734	133.088906261614	135.248647255862	134.928041344249	134.835879637419	136.860841423948	139.400452317642	140.760295670539	142.473805264503	142.811985702704	143.089956725601	142.301593340968	142.231947483589	143.854748603352	143.954901915489	145.190276754437	145.971554641057	146.223035513729	147.684137487275	149.492366483017	150.998305967627	149.258535639064	149.59548036214	149.501342539317	148.867079265608	150.277557494052	150.740131578947	150.787153543252	151.346664079131
"Wake County"	"NC"	"Raleigh"	"37"	"183"	56	116.388921551703	115.76531434216	115.622241835834	115.518881630128	115.245308980407	114.770354906054	113.697199027749	113.529538149071	113.004846526656	112.537537537538	112.245508982036	111.406518010292	110.220548682087	109.502664298401	109.482102056359	110.143631915005	110.321067821068	109.762979683973	109.635528586246	109.639498432602	109.280585764046	109.030318540565	108.695652173913	108.354591836735	108.230883578911	108.333333333333	109.262310301633	109.257648398055	109.106362816787	109.041751051817	107.899901864573	107.437020574648	107.438016528926	107.432342987024	107.413010590015	106.830658140972	106.85534591195	108.766626360339	110.619469026549	111.488797278811	112.139670386198	113.058705118743	112.856973418147	113.442362093352	112.856685257763	113.148962334075	112.432286023835	111.57416812879	112.129465864874	113.693998309383	114.455942301662	115.292570424391	116.293868168868	116.242038216561	116.374162114576	117.397611567145	117.401619483023	117.610898944442	116.979570053274	116.68259657507	117.138237671787	117.948423725839	119.168130040271	122.133593494326	123.519458544839	124.069478908189	124.334686932373	125.313333880597	124.653739612188	125	125.268850742378	124.645390070922	125.229526257804	126.695976154993	128.278221208666	129.954515919428	130.980557903635	130.9963099631	131.465360899528	131.964809384164	132.189168573608	132.421099095122	132.934865098208	133.333333333333	133.47876648756	135.120498239913	136.06878474879	138.066568047337	138.951731240569	137.981141501943	137.480227277363	137.707641196013	138.160045377089	138.888888888889	139.140483302306	139.24111431316	140.458508233775	141.519205869659	143.182421027249	144.395604395604	145.364013579781	146.199939352937	146.172770352559	145.474044140504	145.876288659794	145.985401459854	146.00074682599	146.090097356049	146.379533220485	146.679239200516	147.058823529412	148.39551544795	149.074922555859	149.130074565037	149.434540389972	149.515561308955	149.798966853207	149.979135363805	150.178826895565	150.812064965197
"Guilford County"	"NC"	"Greensboro-High Point"	"37"	"081"	135	92.4956369982548	92.8462084748394	93.4873949579832	92.3744522779143	92.5751312335958	92.2779922779923	91.743119266055	91.6498314926713	91.1447137431929	90.3846153846154	90.2652426795026	88.9589385065782	88.2825464489843	86.9132922413555	86.8820362212433	87.3930978496857	88.3612662942272	88.2280759363391	87.3860182370821	87.2596153846154	86.9777158774373	86.6121614716403	86.1230500915998	85.3658536585366	85	85	85.3889943074004	86.5616797900262	86.8605505444291	85.7680715382621	84.60790650907	84.5392633295219	83.4646947509029	83.9549903921535	82.236523666378	82.2469557570018	83.1385642737897	84.6846846846847	86.4408195991822	87.3165618448637	88.0893148450245	89.0386869871043	88.3479775455413	87.3375147536879	87.4681933842239	86.721940826699	86.3605209047293	85.953122812457	86.8075117370892	87.4587785052973	88.6201744697308	89.5079572138945	90.4209383321037	90.359237962948	90.5879795420333	90.4825986078886	89.7277227722772	88.7941062427297	89.4348201125406	89.18426802622	89.2857142857143	89.4506477483035	90.4704463208685	91.7371927079629	93.7951762268116	94.0966921119593	93.3986388035953	92.1843778383288	92.1919957688016	92.4878873417101	92.3235635591127	92.1844142890102	91.6262445749298	92.3679369577647	94.6072993231934	96.0474754222077	96.9934327106382	97.3616170064116	96.9564025471864	95.8573072497123	95.50625	96.3060686015831	95.4935622317597	95.21484375	95.6047381546135	95.1746031746032	96.5057915057915	99.9160114868059	100.203804347826	100.389581723872	100.788288288288	100.605425055928	100.36187729672	100.797186400938	100.444829159577	100.465284911475	100.237671581088	101.351808043258	103.84478510813	105.202991077899	103.705533596838	105.508459248573	105.624769737602	105.753968253968	105.824112021858	105.352385565512	104.855845351867	105.318931598797	105.130361648444	107.290421186759	108.420138888889	109.375	108.813928182807	108.673913043478	108.695652173913	107.889048991354	108.448000865075	109.170307266638	108.96196002579	109.363514119229
"Forsyth County"	"NC"	"Winston-Salem"	"37"	"067"	182	97.0854922279793	97.5292587776333	98.0659588871657	97.7931904161412	97.6657263751763	97.3325737421073	96.686839056584	96.0419091967404	94.6750902527076	94.2313025299714	93.9047619047619	92.1113075126184	91.2976588628762	91.9493962047154	91.8781708592709	92.3816568047337	92.4731182795699	91.3998485573091	90.9479732148957	91.5409482758621	91.4725427651124	89.4533139816159	88.2034632034632	87.0287928396212	86.8227342114018	88.0352451137456	90.3444381705251	91.3461538461538	90.9847998463934	89.2165178571429	89.2857142857143	89.2361551050575	88.860831532763	88.8627847498959	89.1200951248514	88.8308987867177	88.5298070578886	88.8702585490267	90	90.8333333333333	91.25	90.5024919666863	89.6965865992415	90.6904417960756	91.1007775219894	90.3023907101156	89.4972541070545	89.7119231022193	89.8173105720276	92.0757967269595	93.5294117647059	95.0168918918919	94.9221762838335	94.3759630200308	93.1010693342532	91.5492957746479	91.4932680538556	90.6019270042415	90.8909090909091	90.1244525322312	91.3661757237176	92.2043010752688	92.0500191741988	92.5209435626102	94.9	94.03178722024	93.7921077959576	93.0680359435173	90.1916700089819	91.8433931484502	92.2821270310192	90.03003003003	90.6902086677368	94.017094017094	95.3993055555556	97.4586203597398	97.9615987460815	98.8051536194642	98.4624353462667	97.3913043478261	97.2160848431286	97.3686876937677	95.7731407169609	97.1957040572792	95.6855791962175	98.1851230425056	98.6551582408549	102.757009345794	103.588516746411	103.686020216837	102.420003495556	101.834109444397	101.862980769231	102.087506589352	102.204585537919	102.902902902903	101.134714844024	101.623147494707	105.165816326531	106.304176516942	105.766423357664	106.032918772834	106.341189674523	107.234340044743	108.034384977142	107.421875	107.276628950449	107.097791798107	106.659696596966	108.744927098437	110.135742970404	112.705357142857	113.955	115.136927685066	114.942528735632	114.921227303324	114.924446337308	115.913917525773	117.317192602623	119.921773142112
"Cumberland County"	"NC"	"Fayetteville"	"37"	"051"	197	99.2268041237113	99.2105823236885	100.122925629994	100.474595198213	102.165354330709	101.332612922227	101.108936725375	102.385105786745	101.239588970429	100.685789184192	101.396827649206	101.045296167247	98.2042648709315	99.8787500904234	100.071530758226	102.735849056604	103.136882129278	102.285714285714	101.466825181159	101.305158473156	99.9024142635069	99.0717225966592	97.6546794436084	96.6016990561219	96	95.1219512195122	97.4609531687825	95.0605778191985	95.925453568264	95.2352941176471	94.7494975595751	93.8086303939963	92.004208311415	93.1296987425564	91.1904761904762	92.0557601262493	92.0557601262493	92.3555555555556	93.2603686635945	94.1626940302614	94.7339105177422	94.5035460992908	93.5637663885578	93.6447200310471	91.7799482005281	91.1047345767575	91.3162705667276	90.6940063091483	90.5722828683965	90.8797774450018	91.8191603875134	91.9854538492795	91.188268745478	91.1916029274198	90.8123068737594	90.6065088757396	89.9810606060606	89.2113095238095	89.2033086634741	88.564980406596	89.0172434323443	90.8009509830902	91.8546365914787	93.8855027013998	95.9637561779242	96.1196277032576	95.2126877596676	94.5945945945946	94.4700460829493	93.4056271981243	93.1102362204724	92.6028839161511	93.2262721753061	93.4857934857935	94.9350216594468	96.97862212386	96.7954012724635	97.5609756097561	97.3072215422277	96.7321020874103	95.3880407124682	94.0405217416722	92.167924921623	92.8272041048675	93.3815925542916	95.3592199697987	96.972049689441	98.1272595915505	97.9510244877561	98.5498839907193	97.9936440677966	98.5066602646095	98.199212155318	97.607164645956	97.3481554677207	97.1977864978112	97.4409448818898	97.8714342672804	97.8342357351104	100.991325898389	101.694915254237	101.687793761572	101.785807892569	102.014324082363	102.564885735319	101.913238276875	101.851851851852	101.895313681028	102.096952218187	103.156447330793	103.452382155563	106.007230201863	105.721393034826	107.284768211921	106.483126110124	106.114649681529	104.716981132075	103.940747438216	103.576751117735	102.849112392454
"Durham County"	"NC"	"Durham-Chapel Hill"	"37"	"063"	241	106.045691635597	106.28549900973	107.446342766849	107.489803485354	106.366023229027	106.186148221546	105.616302186879	104.632474510885	103.935868660135	103.149606299213	102.607986960065	101.633081068798	101.156069364162	101.078409346214	101.862390067253	102.000772019334	101.856776989756	100.750361816132	100.199706337595	99.9065217391304	99.0091463414634	97.5442564683822	96.8072660383828	95.9020791415158	95.5994897959184	97.391076034472	99.8263888888889	99.7389264866252	98.7006237006237	96.6935483870968	96.4806468716861	96.3047773587329	95.5060770304673	95.2701453237121	95.5504777731616	95.0428061416692	96.4016352004512	98.7699223354124	101.894483182937	102.310993727303	101.749363867684	101.749363867684	101.466260781329	101.67611585056	101.522842639594	101.935570060951	102.012096774194	102.194522942997	102.371901354459	104.166666666667	105.759019353628	106.34128963306	106.415343915344	104.770569620253	106.177606177606	105.287828947368	105.962882493337	106.6	106.597055057618	107.009859795768	108.753220642614	109.392095185996	110.657289305139	111.669768678543	111.875	111.828644501279	111.41924959217	112.626656274357	112.601086244894	113.630031532168	113.959625736592	113.313392426199	113.914107937051	115.021929824561	116.052233600097	118.01386460448	119.544485944104	120.830394922426	121.154576528675	120.305020001312	119.857583583336	119.954194102491	120.670971029578	120.798319327731	122.624110770064	124.757975329647	126.504297994269	126.445086705202	127.301160848955	128.979143798024	130.16157989228	130.088766452403	130.769230769231	133.839285714286	134.753833736885	135.969387755102	136.301538461538	138.635356668144	140.42679974318	141.384388807069	142.331768388106	141.915938864629	141.412124929416	141.657121038564	143.567183308099	144.654761904762	145.8257382428	147.871645316942	149.396469302739	150.136487716106	148.7826871055	148.183908579923	148.25161169292	151.273885350318	151.966703480091	152.358490566038	151.238015936347	150.421052631579	151.748971193416	151.938806444533
"Buncombe County"	"NC"	"Asheville"	"37"	"021"	265	153.769230769231	151.923076923077	150.80971659919	150.45651531567	151.217948717949	151.190369707812	151.610169491525	148.351648351648	145.454545454545	146.401629332686	144.739704591428	143.346229347719	141.098039215686	140.547873280751	140.821256038647	140.30612244898	141.768937790944	140.804597701149	140.486967992412	140.884117500951	140.845070422535	140.075757575758	139.397321428571	138.476723024539	137.5	139.275766016713	139.30561508787	140.080738177624	139.312250268393	140.423861852433	140.365565321409	138.794199251516	138.861111111111	138.580421603401	138.330170777989	137.5	137.267369813128	136.941702886783	137.871950619713	139.39566704675	140.499194847021	142.123558224048	141.975308641975	141.976009901789	140.959821428571	140.273311897106	140.722502843268	140.242165242165	139.141778331656	140.17844319977	140.744673193205	142.755102040816	145.441637928201	148.373291611063	147.593097184378	148.183556405354	148.892323544565	148.707950608331	149.832925406811	149.006622516556	150.625	151.1892980844	151.877754081047	153.955198729189	155.776880916114	157.55361846231	158.155186064925	159.040404040404	159.696667786861	162.612855166286	163.12551271534	164.27267194157	165.27265582492	166.049382716049	167.925824175824	170.326988775012	172.829581993569	173.418367346939	175.157175058389	176.334207854037	175.228658536585	176.282051282051	177.64857881137	179.749804534793	179.751805409606	180.868167202572	183.264177040111	185.106414234006	187.246963562753	189.178154747017	190.215330693756	189.214541379801	192.905405405405	196.942847780219	196.099686839548	198.412698412698	200.288768885252	200.578034682081	204.736873534266	207.913265044814	209.259259259259	210.522859682038	210.987140160149	209.658915983959	210.996841528373	210.18237587092	209.779880375855	209.552323923581	209.580838323353	209.835164835165	210.456357997342	211.545536876663	213.616432422025	210.353535353535	210.708979478132	211.172308302482	213.942307692308	214.143426294821	215.146299483649	216.369833027277
"Gaston County"	"NC"	"Charlotte-Concord-Gastonia"	"37"	"071"	294	83.5446797314751	84.015408259773	84.3653250773994	84.3453510436433	84.0909090909091	83.4479371316307	83.3660451422964	82.8571428571429	82.4940838404327	81.7004048582996	80.839272876885	80.427256085456	78.9886737785482	78.3856159143076	77.5735294117647	76.9822940723634	77.1292287133826	76.9822940723634	76.8913114486363	76.9465610489205	76.2679777344523	76.210669569951	76.82563608925	75.9493670886076	75.293470069788	75.3505866114562	75.8918794916875	75.9075907590759	76.7138599105812	75.7935685506	75.187969924812	75.8548373488893	75.8620689655172	76.4941605452911	76.592082616179	75.7947387714879	75.7575757575758	77.8711484593837	79.2572463768116	81.5021459227468	82.049987376925	82.1771706745903	81.1320754716981	81.2637362637363	80.8380541871921	81.4423657211829	80.2655960469426	79.4814534443603	78.4927884615385	77.2188979875977	78.2743912134842	79.5757028056326	81.2869822485207	82.7759197324415	82.8134141122544	83.2072617246596	83.8264990486863	83.8199523752692	84.3280270633866	83.5129310344828	83.1815361220541	84.3756204089736	84.3409737986226	84.2863343253968	84.3409737986226	85.0425230333097	85.7974982442092	85.483049330647	83.3333333333333	83.485404814809	85.5797940797941	83.1473214285714	86.5678380917743	86.996336996337	86.7932363818718	88.7722132471729	91.2721022721862	92.9549980727226	93.356509134569	91.9732441471572	91.0301953818828	93.9963614311704	92.2811328255665	94.0704583869116	90.8407655146786	91.1339165545087	92.188006697507	96.636259977195	98.3994956990317	99.1884580703336	99.943671679198	100.154991364236	99.3788819875776	101.554369788376	99.9470251981813	99.8384491114701	101.664242048887	103.311876408111	105.766774599748	106.038351693186	107.293418695167	108.178652444309	108.874563904293	110.294117647059	110.635017421603	111.034855548799	112.30975828111	113.962343551965	115.159574468085	115	116.681071737252	120.422065639795	120.803662258393	122.26368159204	122.742877281929	121.651204654487	121.960788483212	122.8266965788	122.971861471861	123.202195286752
"New Hanover County"	"NC"	"Wilmington"	"37"	"129"	299	144.370223533836	142.941066768992	144.025194529804	142.172763331864	141.754169240272	140.048800723074	138.832997987928	137.681886896317	135.699373695198	133.428946249103	131.784054223079	130.997517439984	128.721216314919	127.361365021328	127.666557269445	125.662515902118	125.181278839815	125.504032258065	123.915737298637	123.893805309735	123.481781376518	122.924901185771	121.587589773868	121.466768525592	121.945010183299	122.099399383231	121.662852784134	123.067408781694	121.718483821518	123.113715114959	122.112905237159	122.109158186864	120.917338709677	120.528443462075	120.31688618897	120.735785953177	120.64001709058	121.464495270028	123.817567567568	125.965249937915	126.98583924999	129.114105403168	129.129129129129	126.503046966658	127.975540757238	125.432525951557	126.224688656754	126.502002670227	126.373626373626	127.264150943396	129.128129007926	131	131.269405217539	124.742268041237	124.254473161034	123.283395755306	123.846440932674	124.483397120467	121.951219512195	121.373277925407	121.956272739523	121.800947867299	123.411978221416	125.723622782446	125.964827154903	126.728110599078	128.026070763501	128.884590586718	128.497310319121	130.739045127534	129.854497581474	134.112325886234	133.638634471274	133.839285714286	135.259055479138	138.079311992355	138.936684160199	138.352350411415	138.543826578699	138.544359109783	138.924786262413	140.987184586778	141.485849056604	142.46446961895	143.236733183488	144.586614173228	145.148102234062	145.642547790544	146.853146853147	146.496053001796	146.582442748092	146.522619851452	148.851939825812	147.580161805022	147.066307439006	147.18551417834	148.129496402878	148.028062449906	150.781137576565	152.373842412379	153.370799400314	153.890604091538	154.025158637948	154.42690459849	155.647146681345	156.329651656754	157.639569049951	159.039210430302	159.669163553931	161.268255489305	160.388513513514	161.798561151079	161.021816034627	160.13986013986	160.742133110554	162.388888888889	164.484013929694	164.222222222222	164.310214667358	164.915824915825
