Date,StockName,StockPrice
4/24/2012,IBM,200
4/24/2012,AAPL,80.04000092
4/24/2012,NFLX,12.52571392
4/24/2012,ORCL,28.69000053
4/24/2012,MSFT,31.92000008
4/25/2012,IBM,203.5700073
4/25/2012,AAPL,87.14286041
4/25/2012,NFLX,12.33571434
4/25/2012,ORCL,28.87000084
4/25/2012,MSFT,32.20000076
4/26/2012,IBM,205.5800018
4/26/2012,AAPL,86.81428528
4/26/2012,NFLX,12.15285683
4/26/2012,ORCL,29.02000046
4/26/2012,MSFT,32.11000061
4/27/2012,IBM,206.8099976
4/27/2012,AAPL,86.14286041
4/27/2012,NFLX,11.96285725
4/27/2012,ORCL,29.23999977
4/27/2012,MSFT,31.97999954
4/30/2012,IBM,207.0800018
4/30/2012,AAPL,83.42571259
4/30/2012,NFLX,11.44857121
4/30/2012,ORCL,29.39999962
4/30/2012,MSFT,32.02000046
5/1/2012,IBM,208
5/1/2012,AAPL,83.16143036
5/1/2012,NFLX,11.62285709
5/1/2012,ORCL,29.56999969
5/1/2012,MSFT,32.00999832
5/2/2012,IBM,208.0599976
5/2/2012,AAPL,83.71142578
5/2/2012,NFLX,11.74714279
5/2/2012,ORCL,29.70999908
5/2/2012,MSFT,31.79999924
5/3/2012,IBM,207.2400055
5/3/2012,AAPL,83.11714172
5/3/2012,NFLX,10.85285759
5/3/2012,ORCL,29.37999916
5/3/2012,MSFT,31.76000023
5/4/2012,IBM,204.9900055
5/4/2012,AAPL,80.75
5/4/2012,NFLX,10.44857121
5/4/2012,ORCL,28.40999985
5/4/2012,MSFT,30.97999954
5/7/2012,IBM,203.75
5/7/2012,AAPL,81.35428619
5/7/2012,NFLX,10.49285698
5/7/2012,ORCL,27.92000008
5/7/2012,MSFT,30.64999962
5/8/2012,IBM,201.4799957
5/8/2012,AAPL,81.16857147
5/8/2012,NFLX,10.39857101
5/8/2012,ORCL,27.93000031
5/8/2012,MSFT,30.5
5/9/2012,IBM,201.2299957
5/9/2012,AAPL,81.31143188
5/9/2012,NFLX,10.62142849
5/9/2012,ORCL,27.78000069
5/9/2012,MSFT,30.76000023
5/10/2012,IBM,200.6000061
5/10/2012,AAPL,81.50285339
5/10/2012,NFLX,10.34571457
5/10/2012,ORCL,27.02000046
5/10/2012,MSFT,30.73999977
5/11/2012,IBM,201.1699982
5/11/2012,AAPL,80.95857239
5/11/2012,NFLX,11.054286
5/11/2012,ORCL,27
5/11/2012,MSFT,31.15999985
5/14/2012,IBM,199.4400024
5/14/2012,AAPL,79.74571228
5/14/2012,NFLX,10.99428558
5/14/2012,ORCL,26.95999908
5/14/2012,MSFT,30.68000031
5/15/2012,IBM,199.0399933
5/15/2012,AAPL,79.02428436
5/15/2012,NFLX,11.06857109
5/15/2012,ORCL,27.05999947
5/15/2012,MSFT,30.20999908
5/16/2012,IBM,199.7299957
5/16/2012,AAPL,78.01142883
5/16/2012,NFLX,10.60000038
5/16/2012,ORCL,26.71999931
5/16/2012,MSFT,29.89999962
5/17/2012,IBM,197.8899994
5/17/2012,AAPL,75.73143005
5/17/2012,NFLX,10.28142834
5/17/2012,ORCL,26.25
5/17/2012,MSFT,29.71999931
5/18/2012,IBM,195.8800049
5/18/2012,AAPL,75.76856995
5/18/2012,NFLX,9.994285583
5/18/2012,ORCL,25.61000061
5/18/2012,MSFT,29.27000046
5/21/2012,IBM,197.7599945
5/21/2012,AAPL,80.1828537
5/21/2012,NFLX,10.2485714
5/21/2012,ORCL,26.26000023
5/21/2012,MSFT,29.75
5/22/2012,IBM,196.8200073
5/22/2012,AAPL,79.5671463
5/22/2012,NFLX,9.672857285
5/22/2012,ORCL,26.36000061
5/22/2012,MSFT,29.76000023
5/23/2012,IBM,196.1199951
5/23/2012,AAPL,81.50856781
5/23/2012,NFLX,10.27285671
5/23/2012,ORCL,26.68000031
5/23/2012,MSFT,29.11000061
5/24/2012,IBM,196.0899963
5/24/2012,AAPL,80.76000214
5/24/2012,NFLX,10.03857136
5/24/2012,ORCL,26.12000084
5/24/2012,MSFT,29.06999969
5/25/2012,IBM,194.3000031
5/25/2012,AAPL,80.32714081
5/25/2012,NFLX,10.03142834
5/25/2012,ORCL,26.13999939
5/25/2012,MSFT,29.05999947
5/29/2012,IBM,196.4600067
5/29/2012,AAPL,81.75285339
5/29/2012,NFLX,9.920000076
5/29/2012,ORCL,26.45999908
5/29/2012,MSFT,29.55999947
5/30/2012,IBM,194.5299988
5/30/2012,AAPL,82.73857117
5/30/2012,NFLX,9.619999886
5/30/2012,ORCL,26.17000008
5/30/2012,MSFT,29.34000015
5/31/2012,IBM,192.8999939
5/31/2012,AAPL,82.5328598
5/31/2012,NFLX,9.062856674
5/31/2012,ORCL,26.46999931
5/31/2012,MSFT,29.19000053
6/1/2012,IBM,189.0800018
6/1/2012,AAPL,80.14142609
6/1/2012,NFLX,8.992856979
6/1/2012,ORCL,26
6/1/2012,MSFT,28.45000076
6/4/2012,IBM,188.5399933
6/4/2012,AAPL,80.612854
6/4/2012,NFLX,9.285714149
6/4/2012,ORCL,26.20000076
6/4/2012,MSFT,28.54999924
6/5/2012,IBM,189.1999969
6/5/2012,AAPL,80.40428925
6/5/2012,NFLX,9.261428833
6/5/2012,ORCL,26.70999908
6/5/2012,MSFT,28.51000023
6/6/2012,IBM,193.9900055
6/6/2012,AAPL,81.637146
6/6/2012,NFLX,9.411428452
6/6/2012,ORCL,27.53000069
6/6/2012,MSFT,29.35000038
6/7/2012,IBM,194.4400024
6/7/2012,AAPL,81.67428589
6/7/2012,NFLX,9.234285355
6/7/2012,ORCL,27.18000031
6/7/2012,MSFT,29.22999954
6/8/2012,IBM,195.1399994
6/8/2012,AAPL,82.90285492
6/8/2012,NFLX,9.377142906
6/8/2012,ORCL,27.15999985
6/8/2012,MSFT,29.64999962
6/11/2012,IBM,192.5099945
6/11/2012,AAPL,81.59571075
6/11/2012,NFLX,9
6/11/2012,ORCL,26.80999947
6/11/2012,MSFT,28.89999962
6/12/2012,IBM,194.5500031
6/12/2012,AAPL,82.30857086
6/12/2012,NFLX,9.002857208
6/12/2012,ORCL,27.03000069
6/12/2012,MSFT,29.29000092
6/13/2012,IBM,193.1000061
6/13/2012,AAPL,81.73714447
6/13/2012,NFLX,8.975714684
6/13/2012,ORCL,27.02000046
6/13/2012,MSFT,29.12999916
6/14/2012,IBM,195.1000061
6/14/2012,AAPL,81.6471405
6/14/2012,NFLX,8.951428413
6/14/2012,ORCL,26.90999985
6/14/2012,MSFT,29.34000015
6/15/2012,IBM,199.1000061
6/15/2012,AAPL,82.01856995
6/15/2012,NFLX,9.398571014
6/15/2012,ORCL,27.70000076
6/15/2012,MSFT,30.02000046
6/18/2012,IBM,198.2899933
6/18/2012,AAPL,83.6828537
6/18/2012,NFLX,9.532856941
6/18/2012,ORCL,27.12000084
6/18/2012,MSFT,29.84000015
6/19/2012,IBM,198.9299927
6/19/2012,AAPL,83.91571808
6/19/2012,NFLX,9.975714684
6/19/2012,ORCL,27.95999908
6/19/2012,MSFT,30.70000076
6/20/2012,IBM,198.7799988
6/20/2012,AAPL,83.67713928
6/20/2012,NFLX,9.737142563
6/20/2012,ORCL,28.48999977
6/20/2012,MSFT,30.93000031
6/21/2012,IBM,193.3899994
6/21/2012,AAPL,82.52428436
6/21/2012,NFLX,9.405714035
6/21/2012,ORCL,27.80999947
6/21/2012,MSFT,30.13999939
6/22/2012,IBM,193.6999969
6/22/2012,AAPL,83.15714264
6/22/2012,NFLX,9.694285393
6/22/2012,ORCL,28
6/22/2012,MSFT,30.70000076
6/25/2012,IBM,192.8600006
6/25/2012,AAPL,81.53857422
6/25/2012,NFLX,9.575714111
6/25/2012,ORCL,27.62000084
6/25/2012,MSFT,29.87000084
6/26/2012,IBM,191.9499969
6/26/2012,AAPL,81.71857452
6/26/2012,NFLX,9.54285717
6/26/2012,ORCL,27.82999992
6/26/2012,MSFT,30.02000046
6/27/2012,IBM,193
6/27/2012,AAPL,82.07142639
6/27/2012,NFLX,9.498571396
6/27/2012,ORCL,28.17000008
6/27/2012,MSFT,30.17000008
6/28/2012,IBM,191.3999939
6/28/2012,AAPL,81.29285431
6/28/2012,NFLX,9.622857094
6/28/2012,ORCL,28.17000008
6/28/2012,MSFT,29.90999985
6/29/2012,IBM,195.5800018
6/29/2012,AAPL,83.42857361
6/29/2012,NFLX,9.784285545
6/29/2012,ORCL,29.70000076
6/29/2012,MSFT,30.59000015
7/2/2012,IBM,195.8300018
7/2/2012,AAPL,84.64571381
7/2/2012,NFLX,9.692856789
7/2/2012,ORCL,29.79999924
7/2/2012,MSFT,30.55999947
7/3/2012,IBM,195.9299927
7/3/2012,AAPL,85.62999725
7/3/2012,NFLX,10.29142857
7/3/2012,ORCL,29.96999931
7/3/2012,MSFT,30.76000023
7/5/2012,IBM,195.2899933
7/5/2012,AAPL,87.13428497
7/5/2012,NFLX,11.67428589
7/5/2012,ORCL,29.71999931
7/5/2012,MSFT,30.70000076
7/6/2012,IBM,191.4100037
7/6/2012,AAPL,86.55428314
7/6/2012,NFLX,11.69857121
7/6/2012,ORCL,29.18000031
7/6/2012,MSFT,30.19000053
7/9/2012,IBM,189.6699982
7/9/2012,AAPL,87.69857025
7/9/2012,NFLX,11.85571384
7/9/2012,ORCL,29.10000038
7/9/2012,MSFT,30
7/10/2012,IBM,186.2599945
7/10/2012,AAPL,86.887146
7/10/2012,NFLX,11.46142864
7/10/2012,ORCL,29.04999924
7/10/2012,MSFT,29.73999977
7/11/2012,IBM,185.25
7/11/2012,AAPL,86.34714508
7/11/2012,NFLX,11.66285706
7/11/2012,ORCL,29.22999954
7/11/2012,MSFT,29.29999924
7/12/2012,IBM,183.0899963
7/12/2012,AAPL,85.55714417
7/12/2012,NFLX,12.13857174
7/12/2012,ORCL,28.81999969
7/12/2012,MSFT,28.62999916
7/13/2012,IBM,186.0099945
7/13/2012,AAPL,86.42428589
7/13/2012,NFLX,12.12857151
7/13/2012,ORCL,29.57999992
7/13/2012,MSFT,29.38999939
7/16/2012,IBM,184.7899933
7/16/2012,AAPL,86.70143127
7/16/2012,NFLX,11.85428524
7/16/2012,ORCL,29.52000046
7/16/2012,MSFT,29.44000053
7/17/2012,IBM,183.6499939
7/17/2012,AAPL,86.70571136
7/17/2012,NFLX,11.68285751
7/17/2012,ORCL,29.92000008
7/17/2012,MSFT,29.65999985
7/18/2012,IBM,188.25
7/18/2012,AAPL,86.60857391
7/18/2012,NFLX,11.60999966
7/18/2012,ORCL,30.5
7/18/2012,MSFT,30.45000076
7/19/2012,IBM,195.3399963
7/19/2012,AAPL,87.76000214
7/19/2012,NFLX,11.8742857
7/19/2012,ORCL,30.87000084
7/19/2012,MSFT,30.67000008
7/20/2012,IBM,192.4499969
7/20/2012,AAPL,86.32857513
7/20/2012,NFLX,11.68857098
7/20/2012,ORCL,30.12000084
7/20/2012,MSFT,30.12000084
7/23/2012,IBM,190.8300018
7/23/2012,AAPL,86.26142883
7/23/2012,NFLX,11.42000008
7/23/2012,ORCL,29.64999962
7/23/2012,MSFT,29.28000069
7/24/2012,IBM,190.3399963
7/24/2012,AAPL,85.84571075
7/24/2012,NFLX,11.48428535
7/24/2012,ORCL,29.31999969
7/24/2012,MSFT,29.14999962
7/25/2012,IBM,191.0800018
7/25/2012,AAPL,82.13857269
7/25/2012,NFLX,8.611428261
7/25/2012,ORCL,29.26000023
7/25/2012,MSFT,28.82999992
7/26/2012,IBM,193.9499969
7/26/2012,AAPL,82.12571716
7/26/2012,NFLX,8.144286156
7/26/2012,ORCL,30
7/26/2012,MSFT,29.15999985
7/27/2012,IBM,196.3899994
7/27/2012,AAPL,83.59428406
7/27/2012,NFLX,8.417142868
7/27/2012,ORCL,30.77000046
7/27/2012,MSFT,29.76000023
7/30/2012,IBM,196.6799927
7/30/2012,AAPL,85.00428772
7/30/2012,NFLX,8.25
7/30/2012,ORCL,30.57999992
7/30/2012,MSFT,29.63999939
7/31/2012,IBM,195.9799957
7/31/2012,AAPL,87.2514267
7/31/2012,NFLX,8.12142849
7/31/2012,ORCL,30.20000076
7/31/2012,MSFT,29.46999931
8/1/2012,IBM,195.1799927
8/1/2012,AAPL,86.68714142
8/1/2012,NFLX,7.785714149
8/1/2012,ORCL,30.31999969
8/1/2012,MSFT,29.40999985
8/2/2012,IBM,194.4499969
8/2/2012,AAPL,86.82714081
8/2/2012,NFLX,7.695714474
8/2/2012,ORCL,29.92000008
8/2/2012,MSFT,29.19000053
8/3/2012,IBM,198.5200043
8/3/2012,AAPL,87.95714569
8/3/2012,NFLX,7.701428413
8/3/2012,ORCL,30.71999931
8/3/2012,MSFT,29.75
8/6/2012,IBM,198.7599945
8/6/2012,AAPL,88.93571472
8/6/2012,NFLX,8.112856865
8/6/2012,ORCL,31
8/6/2012,MSFT,29.95000076
8/7/2012,IBM,199.9299927
8/7/2012,AAPL,88.70143127
8/7/2012,NFLX,8.271428108
8/7/2012,ORCL,31.5
8/7/2012,MSFT,30.26000023
8/8/2012,IBM,199.0299988
8/8/2012,AAPL,88.55142975
8/8/2012,NFLX,8.257143021
8/8/2012,ORCL,31.15999985
8/8/2012,MSFT,30.32999992
8/9/2012,IBM,198.4199982
8/9/2012,AAPL,88.67571259
8/9/2012,NFLX,8.272856712
8/9/2012,ORCL,31.37000084
8/9/2012,MSFT,30.5
8/10/2012,IBM,199.2899933
8/10/2012,AAPL,88.81428528
8/10/2012,NFLX,8.557143211
8/10/2012,ORCL,31.61000061
8/10/2012,MSFT,30.42000008
8/13/2012,IBM,199.0099945
8/13/2012,AAPL,90
8/13/2012,NFLX,8.558571815
8/13/2012,ORCL,31.36000061
8/13/2012,MSFT,30.38999939
8/14/2012,IBM,198.2899933
8/14/2012,AAPL,90.24143219
8/14/2012,NFLX,8.822856903
8/14/2012,ORCL,31.35000038
8/14/2012,MSFT,30.12999916
8/15/2012,IBM,198.3999939
8/15/2012,AAPL,90.11856842
8/15/2012,NFLX,9.037142754
8/15/2012,ORCL,31.54999924
8/15/2012,MSFT,30.20000076
8/16/2012,IBM,200.8399963
8/16/2012,AAPL,90.90571594
8/16/2012,NFLX,9.187143326
8/16/2012,ORCL,32.02999878
8/16/2012,MSFT,30.78000069
8/17/2012,IBM,201.2200012
8/17/2012,AAPL,92.58714294
8/17/2012,NFLX,9.098571777
8/17/2012,ORCL,32.20000076
8/17/2012,MSFT,30.89999962
8/20/2012,IBM,200.5
8/20/2012,AAPL,95.02143097
8/20/2012,NFLX,9.177143097
8/20/2012,ORCL,32.04000092
8/20/2012,MSFT,30.73999977
8/21/2012,IBM,198.6499939
8/21/2012,AAPL,93.72285461
8/21/2012,NFLX,9.37142849
8/21/2012,ORCL,31.75
8/21/2012,MSFT,30.79999924
8/22/2012,IBM,197.25
8/22/2012,AAPL,95.55285645
8/22/2012,NFLX,9.342857361
8/22/2012,ORCL,31.70000076
8/22/2012,MSFT,30.54000092
8/23/2012,IBM,195.6999969
8/23/2012,AAPL,94.66143036
8/23/2012,NFLX,9.149999619
8/23/2012,ORCL,31.59000015
8/23/2012,MSFT,30.26000023
8/24/2012,IBM,197.7700043
8/24/2012,AAPL,94.74571228
8/24/2012,NFLX,9.022856712
8/24/2012,ORCL,31.95000076
8/24/2012,MSFT,30.55999947
8/27/2012,IBM,195.6900024
8/27/2012,AAPL,96.52571106
8/27/2012,NFLX,8.912857056
8/27/2012,ORCL,31.82999992
8/27/2012,MSFT,30.69000053
8/28/2012,IBM,194.8699951
8/28/2012,AAPL,96.40000153
8/28/2012,NFLX,8.992856979
8/28/2012,ORCL,31.57999992
8/28/2012,MSFT,30.62999916
8/29/2012,IBM,195.0800018
8/29/2012,AAPL,96.20999908
8/29/2012,NFLX,9.062856674
8/29/2012,ORCL,31.48999977
8/29/2012,MSFT,30.64999962
8/30/2012,IBM,193.3699951
8/30/2012,AAPL,94.83856964
8/30/2012,NFLX,8.640000343
8/30/2012,ORCL,31.17000008
8/30/2012,MSFT,30.31999969
8/31/2012,IBM,194.8500061
8/31/2012,AAPL,95.0342865
8/31/2012,NFLX,8.531428337
8/31/2012,ORCL,31.64999962
8/31/2012,MSFT,30.81999969
9/4/2012,IBM,194.5399933
9/4/2012,AAPL,96.42428589
9/4/2012,NFLX,7.989999771
9/4/2012,ORCL,31.56999969
9/4/2012,MSFT,30.38999939
9/5/2012,IBM,195.0399933
9/5/2012,AAPL,95.74714661
9/5/2012,NFLX,7.851428509
9/5/2012,ORCL,32.06999969
9/5/2012,MSFT,30.38999939
9/6/2012,IBM,199.1000061
9/6/2012,AAPL,96.61000061
9/6/2012,NFLX,8.092857361
9/6/2012,ORCL,32.63000107
9/6/2012,MSFT,31.35000038
9/7/2012,IBM,199.5
9/7/2012,AAPL,97.20571136
9/7/2012,NFLX,8.094285965
9/7/2012,ORCL,32.59999847
9/7/2012,MSFT,30.95000076
9/10/2012,IBM,200.9499969
9/10/2012,AAPL,94.67713928
9/10/2012,NFLX,7.988571644
9/10/2012,ORCL,32.31000137
9/10/2012,MSFT,30.71999931
9/11/2012,IBM,203.2700043
9/11/2012,AAPL,94.37000275
9/11/2012,NFLX,8.165714264
9/11/2012,ORCL,32.31999969
9/11/2012,MSFT,30.79000092
9/12/2012,IBM,203.7700043
9/12/2012,AAPL,95.68428802
9/12/2012,NFLX,8.172857285
9/12/2012,ORCL,32.25999832
9/12/2012,MSFT,30.78000069
9/13/2012,IBM,206.3600006
9/13/2012,AAPL,97.568573
9/13/2012,NFLX,8.285714149
9/13/2012,ORCL,32.61999893
9/13/2012,MSFT,30.94000053
9/14/2012,IBM,206.8099976
9/14/2012,AAPL,98.75428772
9/14/2012,NFLX,8.64571476
9/14/2012,ORCL,32.95000076
9/14/2012,MSFT,31.20999908
9/17/2012,IBM,207.1499939
9/17/2012,AAPL,99.96857452
9/17/2012,NFLX,8.14571476
9/17/2012,ORCL,33.09999847
9/17/2012,MSFT,31.20999908
9/18/2012,IBM,207.0700073
9/18/2012,AAPL,100.2728577
9/18/2012,NFLX,8.008571625
9/18/2012,ORCL,33.02000046
9/18/2012,MSFT,31.18000031
9/19/2012,IBM,206.4299927
9/19/2012,AAPL,100.3000031
9/19/2012,NFLX,8.148571014
9/19/2012,ORCL,32.77999878
9/19/2012,MSFT,31.04999924
9/20/2012,IBM,206.1799927
9/20/2012,AAPL,99.81428528
9/20/2012,NFLX,8.391428947
9/20/2012,ORCL,32.25999832
9/20/2012,MSFT,31.45000076
9/21/2012,IBM,205.9799957
9/21/2012,AAPL,100.0128555
9/21/2012,NFLX,8.255714417
9/21/2012,ORCL,32.47000122
9/21/2012,MSFT,31.19000053
9/24/2012,IBM,205.2899933
9/24/2012,AAPL,98.68428802
9/24/2012,NFLX,8.055714607
9/24/2012,ORCL,32.22000122
9/24/2012,MSFT,30.78000069
9/25/2012,IBM,204.9799957
9/25/2012,AAPL,96.22000122
9/25/2012,NFLX,7.685714245
9/25/2012,ORCL,31.29999924
9/25/2012,MSFT,30.38999939
9/26/2012,IBM,204
9/26/2012,AAPL,95.02571106
9/26/2012,NFLX,7.875714302
9/26/2012,ORCL,30.72999954
9/26/2012,MSFT,30.17000008
9/27/2012,IBM,205.9100037
9/27/2012,AAPL,97.33142853
9/27/2012,NFLX,7.935714245
9/27/2012,ORCL,31.21999931
9/27/2012,MSFT,30.15999985
9/28/2012,IBM,207.4499969
9/28/2012,AAPL,95.30000305
9/28/2012,NFLX,7.777143002
9/28/2012,ORCL,31.45999908
9/28/2012,MSFT,29.76000023
10/1/2012,IBM,210.4700012
10/1/2012,AAPL,94.19857025
10/1/2012,NFLX,8.007143021
10/1/2012,ORCL,31.67000008
10/1/2012,MSFT,29.48999977
10/2/2012,IBM,209.8399963
10/2/2012,AAPL,94.47285461
10/2/2012,NFLX,8.065713882
10/2/2012,ORCL,31.64999962
10/2/2012,MSFT,29.65999985
10/3/2012,IBM,210.5099945
10/3/2012,AAPL,95.92142487
10/3/2012,NFLX,8.93999958
10/3/2012,ORCL,31.81999969
10/3/2012,MSFT,29.86000061
10/4/2012,IBM,210.3899994
10/4/2012,AAPL,95.25714111
10/4/2012,NFLX,9.524285316
10/4/2012,ORCL,31.89999962
10/4/2012,MSFT,30.03000069
10/5/2012,IBM,210.5899963
10/5/2012,AAPL,93.22714233
10/5/2012,NFLX,9.508571625
10/5/2012,ORCL,31.38999939
10/5/2012,MSFT,29.85000038
10/8/2012,IBM,209.8200073
10/8/2012,AAPL,91.16714478
10/8/2012,NFLX,10.50285721
10/8/2012,ORCL,31.18000031
10/8/2012,MSFT,29.78000069
10/9/2012,IBM,207.9900055
10/9/2012,AAPL,90.83571625
10/9/2012,NFLX,9.361428261
10/9/2012,ORCL,30.64999962
10/9/2012,MSFT,29.28000069
10/10/2012,IBM,205.8200073
10/10/2012,AAPL,91.55857086
10/10/2012,NFLX,9.357142448
10/10/2012,ORCL,30.57999992
10/10/2012,MSFT,28.97999954
10/11/2012,IBM,205.7599945
10/11/2012,AAPL,89.72856903
10/11/2012,NFLX,9.425714493
10/11/2012,ORCL,30.71999931
10/11/2012,MSFT,28.95000076
10/12/2012,IBM,207.8000031
10/12/2012,AAPL,89.95857239
10/12/2012,NFLX,9.18999958
10/12/2012,ORCL,31
10/12/2012,MSFT,29.20000076
10/15/2012,IBM,208.9299927
10/15/2012,AAPL,90.68000031
10/15/2012,NFLX,9.251428604
10/15/2012,ORCL,31.29999924
10/15/2012,MSFT,29.51000023
10/16/2012,IBM,211
10/16/2012,AAPL,92.82714081
10/16/2012,NFLX,9.435714722
10/16/2012,ORCL,31.87000084
10/16/2012,MSFT,29.48999977
10/17/2012,IBM,200.6300049
10/17/2012,AAPL,92.08714294
10/17/2012,NFLX,9.788571358
10/17/2012,ORCL,31.22999954
10/17/2012,MSFT,29.59000015
10/18/2012,IBM,194.9600067
10/18/2012,AAPL,90.37714386
10/18/2012,NFLX,9.622857094
10/18/2012,ORCL,31.12000084
10/18/2012,MSFT,29.5
10/19/2012,IBM,193.3600006
10/19/2012,AAPL,87.12000275
10/19/2012,NFLX,9.282856941
10/19/2012,ORCL,30.47999954
10/19/2012,MSFT,28.63999939
10/22/2012,IBM,194.3999939
10/22/2012,AAPL,90.57571411
10/22/2012,NFLX,9.697142601
10/22/2012,ORCL,30.79999924
10/22/2012,MSFT,28
10/23/2012,IBM,191.25
10/23/2012,AAPL,87.62285614
10/23/2012,NFLX,9.745714188
10/23/2012,ORCL,30.59000015
10/23/2012,MSFT,28.04999924
10/24/2012,IBM,190.7200012
10/24/2012,AAPL,88.11856842
10/24/2012,NFLX,8.588571548
10/24/2012,ORCL,30.60000038
10/24/2012,MSFT,27.89999962
10/25/2012,IBM,191.6000061
10/25/2012,AAPL,87.07714081
10/25/2012,NFLX,8.787142754
10/25/2012,ORCL,30.86000061
10/25/2012,MSFT,27.87999916
10/26/2012,IBM,193.2700043
10/26/2012,AAPL,86.2857132
10/26/2012,NFLX,9.93999958
10/26/2012,ORCL,30.98999977
10/26/2012,MSFT,28.20999908
10/31/2012,IBM,194.5299988
10/31/2012,AAPL,85.04571533
10/31/2012,NFLX,11.31999969
10/31/2012,ORCL,31.07999992
10/31/2012,MSFT,28.54000092
11/1/2012,IBM,197.1499939
11/1/2012,AAPL,85.22000122
11/1/2012,NFLX,11.09857178
11/1/2012,ORCL,31.47999954
11/1/2012,MSFT,29.52000046
11/2/2012,IBM,193.4299927
11/2/2012,AAPL,82.40000153
11/2/2012,NFLX,10.98571396
11/2/2012,ORCL,31.20999908
11/2/2012,MSFT,29.5
11/5/2012,IBM,194.1399994
11/5/2012,AAPL,83.51714325
11/5/2012,NFLX,11.1771431
11/5/2012,ORCL,31.25
11/5/2012,MSFT,29.62999916
11/6/2012,IBM,195.0700073
11/6/2012,AAPL,83.26428223
11/6/2012,NFLX,10.90999985
11/6/2012,ORCL,31.62999916
11/6/2012,MSFT,29.86000061
11/7/2012,IBM,191.1600037
11/7/2012,AAPL,79.7142868
11/7/2012,NFLX,11.09714317
11/7/2012,ORCL,30.79000092
11/7/2012,MSFT,29.07999992
11/8/2012,IBM,190.1000061
11/8/2012,AAPL,76.82142639
11/8/2012,NFLX,10.85285759
11/8/2012,ORCL,30.42000008
11/8/2012,MSFT,28.80999947
11/9/2012,IBM,189.6399994
11/9/2012,AAPL,78.15142822
11/9/2012,NFLX,11.12857151
11/9/2012,ORCL,30.35000038
11/9/2012,MSFT,28.82999992
11/12/2012,IBM,189.25
11/12/2012,AAPL,77.54714203
11/12/2012,NFLX,11.17000008
11/12/2012,ORCL,30.29999924
11/12/2012,MSFT,28.21999931
11/13/2012,IBM,188.3200073
11/13/2012,AAPL,77.55714417
11/13/2012,NFLX,11.37285709
11/13/2012,ORCL,30.02000046
11/13/2012,MSFT,27.09000015
11/14/2012,IBM,185.5099945
11/14/2012,AAPL,76.69714355
11/14/2012,NFLX,11.39714241
11/14/2012,ORCL,29.57999992
11/14/2012,MSFT,26.84000015
11/15/2012,IBM,185.8500061
11/15/2012,AAPL,75.08856964
11/15/2012,NFLX,11.64000034
11/15/2012,ORCL,29.95000076
11/15/2012,MSFT,26.65999985
11/16/2012,IBM,186.9400024
11/16/2012,AAPL,75.38285828
11/16/2012,NFLX,11.55714321
11/16/2012,ORCL,30
11/16/2012,MSFT,26.52000046
11/19/2012,IBM,190.3500061
11/19/2012,AAPL,80.818573
11/19/2012,NFLX,11.62285709
11/19/2012,ORCL,30.13999939
11/19/2012,MSFT,26.72999954
11/20/2012,IBM,189.1999969
11/20/2012,AAPL,80.12999725
11/20/2012,NFLX,11.77142811
11/20/2012,ORCL,30.20000076
11/20/2012,MSFT,26.70999908
11/21/2012,IBM,190.2899933
11/21/2012,AAPL,80.24285889
11/21/2012,NFLX,11.85714245
11/21/2012,ORCL,30.39999962
11/21/2012,MSFT,26.95000076
11/23/2012,IBM,193.4900055
11/23/2012,AAPL,81.64286041
11/23/2012,NFLX,11.85000038
11/23/2012,ORCL,30.92000008
11/23/2012,MSFT,27.70000076
11/26/2012,IBM,192.8800049
11/26/2012,AAPL,84.21857452
11/26/2012,NFLX,11.72285748
11/26/2012,ORCL,30.95999908
11/26/2012,MSFT,27.38999939
11/27/2012,IBM,191.2299957
11/27/2012,AAPL,83.54000092
11/27/2012,NFLX,11.86857128
11/27/2012,ORCL,31.21999931
11/27/2012,MSFT,27.07999992
11/28/2012,IBM,191.9799957
11/28/2012,AAPL,83.27714539
11/28/2012,NFLX,11.74714279
11/28/2012,ORCL,31.79999924
11/28/2012,MSFT,27.36000061
11/29/2012,IBM,191.5299988
11/29/2012,AAPL,84.19428253
11/29/2012,NFLX,11.6257143
11/29/2012,ORCL,31.84000015
11/29/2012,MSFT,26.95000076
11/30/2012,IBM,190.0700073
11/30/2012,AAPL,83.61142731
11/30/2012,NFLX,11.67285728
11/30/2012,ORCL,32.18000031
11/30/2012,MSFT,26.62000084
12/3/2012,IBM,189.4799957
12/3/2012,AAPL,83.74143219
12/3/2012,NFLX,10.85714245
12/3/2012,ORCL,32.31000137
12/3/2012,MSFT,26.43000031
12/4/2012,IBM,189.3600006
12/4/2012,AAPL,82.26428223
12/4/2012,NFLX,12.37857151
12/4/2012,ORCL,32.38000107
12/4/2012,MSFT,26.37000084
12/5/2012,IBM,188.6499939
12/5/2012,AAPL,76.97000122
12/5/2012,NFLX,11.90999985
12/5/2012,ORCL,32
12/5/2012,MSFT,26.67000008
12/6/2012,IBM,189.6999969
12/6/2012,AAPL,78.17713928
12/6/2012,NFLX,12.31000042
12/6/2012,ORCL,32.02999878
12/6/2012,MSFT,26.72999954
12/7/2012,IBM,191.9499969
12/7/2012,AAPL,76.17857361
12/7/2012,NFLX,12.28285694
12/7/2012,ORCL,31.92000008
12/7/2012,MSFT,26.45999908
12/10/2012,IBM,192.6199951
12/10/2012,AAPL,75.68856812
